image_id,subj,obj,near_metric,dist3d,gold_near,gold_any,gold_contact,pred,gold
group_0/000002,4,11,0.961833,0.566894,0,0,0,to the right of;in front of;near,
group_0/000002,4,12,1.142743,0.531302,0,0,0,to the right of;in front of;near,
group_0/000002,5,0,0.715370,0.142244,0,0,0,to the right of;behind;near,
group_0/000002,5,1,0.821031,0.089535,0,0,0,to the right of;in front of;near,
group_0/000002,5,2,0.622676,0.342704,0,0,0,behind;near,
group_0/000002,5,3,0.713498,0.145780,0,0,0,to the left of;behind;near,
group_0/000002,5,4,0.206345,0.129215,1,1,0,to the left of;behind;near,near
group_0/000002,5,6,2.102681,0.246497,0,0,0,to the left of;behind,
group_0/000002,5,7,1.523984,0.190275,0,0,0,to the left of;in front of,
group_0/000002,5,8,1.426779,0.251038,0,0,0,to the left of;in front of,
group_0/000002,5,9,0.210007,0.148114,0,0,0,to the left of;in front of;near,
group_0/000002,5,10,0.423080,0.464265,0,0,0,to the right of;behind;near,
group_0/000002,5,11,1.190540,0.488656,0,0,0,to the right of;in front of;near,
group_0/000002,5,12,1.595984,0.466301,0,0,0,to the left of;in front of,
group_0/000002,6,0,3.029805,0.365885,0,0,0,to the right of;behind,
group_0/000002,6,1,4.309474,0.331408,0,0,0,to the right of;in front of,
group_0/000002,6,2,1.842102,0.408918,0,0,0,to the right of;behind,
group_0/000002,6,3,1.304348,0.172758,0,0,0,to the right of;behind;near,
group_0/000002,6,4,0.755809,0.170937,0,0,0,to the right of;behind;near,
group_0/000002,6,5,2.102681,0.246497,0,0,0,to the right of;in front of,
group_0/000002,6,7,1.352188,0.258659,0,0,0,to the right of;in front of;near,
group_0/000002,6,8,0.000000,0.071573,0,1,0,in front of;near,in front of
group_0/000002,6,9,0.842638,0.244748,0,0,0,to the right of;in front of;near,
group_0/000002,6,10,0.554870,0.533994,0,0,0,to the right of;behind;near,
group_0/000002,6,11,1.624807,0.569826,0,0,0,to the right of;in front of,
group_0/000002,6,12,1.357647,0.506810,0,0,0,to the right of;in front of;near,
group_0/000002,7,0,1.245130,0.275900,0,0,0,to the right of;behind;near,
group_0/000002,7,1,2.659423,0.208179,0,0,0,to the right of;behind,
group_0/000002,7,2,3.019500,0.499356,0,0,0,to the right of;behind,
group_0/000002,7,3,0.835671,0.198484,0,0,0,to the left of;behind;near,
group_0/000002,7,4,0.856478,0.248467,0,0,0,to the left of;behind;near,
group_0/000002,7,5,1.523984,0.190275,0,0,0,to the right of;behind,
group_0/000002,7,6,1.352188,0.258659,0,0,0,to the left of;behind;near,
group_0/000002,7,8,1.028819,0.233866,0,0,0,to the left of;behind;near,
group_0/000002,7,9,0.000000,0.045696,0,1,1,on,on
group_0/000002,7,10,1.498586,0.631660,0,0,0,to the right of;behind,
group_0/000002,7,11,0.216240,0.325615,0,0,0,to the right of;in front of;near,
group_0/000002,7,12,0.339717,0.285059,0,0,0,to the right of;in front of;near,
group_0/000002,8,0,2.360816,0.383378,0,0,0,to the right of;behind,
group_0/000002,8,1,3.176994,0.331553,0,0,0,to the right of;behind,
group_0/000002,8,2,1.380283,0.465231,0,0,0,to the right of;behind,
group_0/000002,8,3,0.636753,0.208710,0,0,0,to the right of;behind;near,
group_0/000002,8,4,0.312589,0.211116,0,0,0,to the right of;behind;near,
group_0/000002,8,5,1.426779,0.251038,0,0,0,to the right of;behind,
group_0/000002,8,6,0.000000,0.071573,0,1,0,behind;near,behind
group_0/000002,8,7,1.028819,0.233866,0,0,0,to the right of;in front of;near,
group_0/000002,8,9,0.406463,0.221665,0,0,0,to the right of;in front of;near,
group_0/000002,8,10,0.511067,0.589639,0,0,0,to the right of;behind;near,
group_0/000002,8,11,1.406237,0.534350,0,0,0,to the right of;in front of,
group_0/000002,8,12,1.272367,0.466461,0,0,0,to the right of;in front of;near,
group_0/000002,9,0,0.650634,0.245058,0,0,0,to the right of;behind;near,
group_0/000002,9,1,0.718547,0.171649,0,0,0,to the right of;behind;near,
group_0/000002,9,2,1.405561,0.469122,0,0,0,to the right of;behind,
group_0/000002,9,3,0.000000,0.180218,0,0,0,to the left of;behind;near,
group_0/000002,9,4,0.000000,0.218199,0,0,0,to the left of;behind;near,
group_0/000002,9,5,0.210007,0.148114,0,0,0,to the right of;behind;near,
group_0/000002,9,6,0.842638,0.244748,0,0,0,to the left of;behind;near,
group_0/000002,9,7,0.000000,0.045696,0,1,1,under,under
group_0/000002,9,8,0.406463,0.221665,0,0,0,to the left of;behind;near,
group_0/000002,9,10,0.864641,0.599042,0,0,0,to the right of;behind;near,
group_0/000002,9,11,0.221992,0.359904,0,0,0,to the right of;in front of;near,
group_0/000002,9,12,0.390806,0.323888,0,0,0,in front of;near,
group_0/000002,10,0,0.184952,0.418195,0,0,0,to the right of;in front of;near,
group_0/000002,10,1,0.720129,0.489562,0,0,0,to the right of;in front of;near,
group_0/000002,10,2,0.000000,0.137758,0,1,1,to the left of;in front of;near,under
group_0/000002,10,3,0.883319,0.454182,0,0,0,to the left of;in front of;near,
group_0/000002,10,4,0.093862,0.401137,0,0,0,to the left of;in front of;near,
group_0/000002,10,5,0.423080,0.464265,0,0,0,to the left of;in front of;near,
group_0/000002,10,6,0.554870,0.533994,0,0,0,to the left of;in front of;near,
group_0/000002,10,7,1.498586,0.631660,0,0,0,to the left of;in front of,
group_0/000002,10,8,0.511067,0.589639,0,0,0,to the left of;in front of;near,
group_0/000002,10,9,0.864641,0.599042,0,0,0,to the left of;in front of;near,
group_0/000002,10,11,1.315547,0.918298,0,0,0,to the right of;in front of;near,
group_0/000002,10,12,1.541764,0.905327,0,0,0,to the left of;in front of,
group_0/000002,11,0,0.595277,0.515495,0,0,0,to the right of;behind;near,
group_0/000002,11,1,1.356891,0.456643,0,0,0,to the right of;behind;near,
group_0/000002,11,2,1.998235,0.789669,0,0,0,to the left of;behind,
group_0/000002,11,3,1.122691,0.506737,0,0,0,to the left of;behind;near,
group_0/000002,11,4,0.961833,0.566894,0,0,0,to the left of;behind;near,
group_0/000002,11,5,1.190540,0.488656,0,0,0,to the left of;behind;near,
group_0/000002,11,6,1.624807,0.569826,0,0,0,to the left of;behind,
group_0/000002,11,7,0.216240,0.325615,0,0,0,to the left of;behind;near,
group_0/000002,11,8,1.406237,0.534350,0,0,0,to the left of;behind,
group_0/000002,11,9,0.221992,0.359904,0,0,0,to the left of;behind;near,
group_0/000002,11,10,1.315547,0.918298,0,0,0,to the left of;behind;near,
group_0/000002,11,12,0.109859,0.100572,0,1,0,to the left of;in front of;near,to the left of
group_0/000002,12,0,1.129481,0.518365,0,0,0,to the right of;behind;near,
group_0/000002,12,1,2.062393,0.452657,0,0,0,to the right of;behind,
group_0/000002,12,2,2.526478,0.772529,0,0,0,to the right of;behind,
group_0/000002,12,3,1.220872,0.470563,0,0,0,to the left of;behind;near,
group_0/000002,12,4,1.142743,0.531302,0,0,0,to the left of;behind;near,
group_0/000002,12,5,1.595984,0.466301,0,0,0,to the right of;behind,
group_0/000002,12,6,1.357647,0.506810,0,0,0,to the left of;behind;near,
group_0/000002,12,7,0.339717,0.285059,0,0,0,to the left of;behind;near,
group_0/000002,12,8,1.272367,0.466461,0,0,0,to the left of;behind;near,
group_0/000002,12,9,0.390806,0.323888,0,0,0,behind;near,
group_0/000002,12,10,1.541764,0.905327,0,0,0,to the right of;behind,
group_0/000002,12,11,0.109859,0.100572,0,1,0,to the right of;behind;near,to the right of
group_0/000003,0,1,0.015218,0.118479,0,1,0,to the left of;in front of;near,in front of
group_0/000003,0,2,0.682690,0.331278,0,0,0,to the left of;behind;near,
group_0/000003,0,3,2.243346,0.215661,0,0,0,to the left of,
group_0/000003,0,4,1.343304,0.210779,0,0,0,to the left of;behind;near,
group_0/000003,0,5,0.715370,0.153799,0,0,0,to the left of;in front of;near,
group_0/000003,0,6,3.029805,0.375801,0,0,0,to the left of;in front of,
group_0/000003,0,7,1.245130,0.296853,0,0,0,to the left of;in front of;near,
group_0/000003,0,8,2.360816,0.391320,0,0,0,to the left of;in front of,
group_0/000003,0,9,0.650634,0.265517,0,0,0,to the left of;in front of;near,
group_0/000003,0,10,0.184952,0.456350,0,0,0,to the left of;behind;near,
group_0/000003,0,11,0.595277,0.554771,0,0,0,to the left of;in front of;near,
group_0/000003,0,12,1.129481,0.559046,0,0,0,to the left of;in front of;near,
group_0/000003,1,0,0.015218,0.118479,0,1,0,to the right of;behind;near,behind
group_0/000003,1,2,1.632281,0.422385,0,0,0,to the left of;behind,
group_0/000003,1,3,3.708965,0.221172,0,0,0,to the left of;behind,
group_0/000003,1,4,1.720007,0.217664,0,0,0,to the left of;behind,
group_0/000003,1,5,0.821031,0.090190,0,0,0,to the left of;behind;near,
group_0/000003,1,6,4.309474,0.329769,0,0,0,to the left of;behind,
group_0/000003,1,7,2.659423,0.211990,0,0,0,to the left of;in front of,
group_0/000003,1,8,3.176994,0.330152,0,0,0,to the left of;in front of,
group_0/000003,1,9,0.718547,0.174756,0,0,0,to the left of;in front of;near,
group_0/000003,1,10,0.720129,0.550923,0,0,0,to the left of;behind;near,
group_0/000003,1,11,1.356891,0.476359,0,0,0,to the left of;in front of;near,
group_0/000003,1,12,2.062393,0.474207,0,0,0,to the left of;in front of,
group_0/000003,2,0,0.682690,0.331278,0,0,0,to the right of;in front of;near,
group_0/000003,2,1,1.632281,0.422385,0,0,0,to the right of;in front of,
group_0/000003,2,3,1.804437,0.339578,0,0,0,to the left of;in front of,
group_0/000003,2,4,0.115651,0.298803,0,0,0,to the left of;in front of;near,
group_0/000003,2,5,0.622676,0.388471,0,0,0,in front of;near,
group_0/000003,2,6,1.842102,0.466694,0,0,0,to the left of;in front of,
group_0/000003,2,7,3.019500,0.551704,0,0,0,to the left of;in front of,
group_0/000003,2,8,1.380283,0.510102,0,0,0,to the left of;in front of,
group_0/000003,2,9,1.405561,0.520649,0,0,0,to the left of;in front of,
group_0/000003,2,10,0.000000,0.149679,0,1,1,to the right of;behind;near,on
group_0/000003,2,11,1.998235,0.855522,0,0,0,to the right of;in front of,
group_0/000003,2,12,2.526478,0.841221,0,0,0,to the left of;in front of,
group_0/000003,3,0,2.243346,0.215661,0,0,0,to the right of,
group_0/000003,3,1,3.708965,0.221172,0,0,0,to the right of;in front of,
group_0/000003,3,2,1.804437,0.339578,0,0,0,to the right of;behind,
group_0/000003,3,4,0.000000,0.081723,0,1,1,on,on
group_0/000003,3,5,0.713498,0.158332,0,0,0,to the right of;in front of;near,
group_0/000003,3,6,1.304348,0.195651,0,0,0,to the left of;in front of;near,
group_0/000003,3,7,0.835671,0.228836,0,0,0,to the right of;in front of;near,
group_0/000003,3,8,0.636753,0.226051,0,0,0,to the left of;in front of;near,
group_0/000003,3,9,0.000000,0.208719,0,0,0,to the right of;in front of;near,
group_0/000003,3,10,0.883319,0.488500,0,0,0,to the right of;behind;near,
group_0/000003,3,11,1.122691,0.547977,0,0,0,to the right of;in front of;near,
group_0/000003,3,12,1.220872,0.516162,0,0,0,to the right of;in front of;near,
group_0/000003,4,0,1.343304,0.210779,0,0,0,to the right of;in front of;near,
group_0/000003,4,1,1.720007,0.217664,0,0,0,to the right of;in front of,
group_0/000003,4,2,0.115651,0.298803,0,0,0,to the right of;behind;near,
group_0/000003,4,3,0.000000,0.081723,0,1,1,under,under
group_0/000003,4,5,0.206345,0.140358,0,1,0,to the right of;in front of;near,
group_0/000003,4,6,0.755809,0.191907,0,0,0,to the left of;in front of;near,
group_0/000003,4,7,0.856478,0.270501,0,0,0,to the right of;in front of;near,
group_0/000003,4,8,0.312589,0.225623,0,0,0,to the left of;in front of;near,
group_0/000003,4,9,0.000000,0.239165,0,0,0,to the right of;in front of;near,
group_0/000003,4,10,0.093862,0.442686,0,0,0,to the right of;behind;near,
group_0/000003,4,11,0.961833,0.601627,0,0,0,to the right of;in front of;near,
group_0/000003,4,12,1.142743,0.569732,0,0,0,to the right of;in front of;near,
group_0/000003,5,0,0.715370,0.153799,0,0,0,to the right of;behind;near,
group_0/000003,5,1,0.821031,0.090190,0,0,0,to the right of;in front of;near,
group_0/000003,5,2,0.622676,0.388471,0,0,0,behind;near,
group_0/000003,5,3,0.713498,0.158332,0,0,0,to the left of;behind;near,
group_0/000003,5,4,0.206345,0.140358,1,1,0,to the left of;behind;near,near
group_0/000003,5,6,2.102681,0.245333,0,0,0,to the left of;behind,
group_0/000003,5,7,1.523984,0.196926,0,0,0,to the left of;in front of,
group_0/000003,5,8,1.426779,0.250713,0,0,0,to the left of;in front of,
group_0/000003,5,9,0.210007,0.154114,0,0,0,to the left of;in front of;near,
group_0/000003,5,10,0.423080,0.523688,0,0,0,to the right of;behind;near,
group_0/000003,5,11,1.190540,0.509957,0,0,0,to the right of;in front of;near,
group_0/000003,5,12,1.595984,0.490231,0,0,0,to the left of;in front of,
group_0/000003,6,0,3.029805,0.375801,0,0,0,to the right of;behind,
group_0/000003,6,1,4.309474,0.329769,0,0,0,to the right of;in front of,
group_0/000003,6,2,1.842102,0.466694,0,0,0,to the right of;behind,
group_0/000003,6,3,1.304348,0.195651,0,0,0,to the right of;behind;near,
group_0/000003,6,4,0.755809,0.191907,0,0,0,to the right of;behind;near,
group_0/000003,6,5,2.102681,0.245333,0,0,0,to the right of;in front of,
group_0/000003,6,7,1.352188,0.254287,0,0,0,to the right of;in front of;near,
group_0/000003,6,8,0.000000,0.052017,0,1,0,in front of;near,in front of
group_0/000003,6,9,0.842638,0.238472,0,0,0,to the right of;in front of;near,
group_0/000003,6,10,0.554870,0.604604,0,0,0,to the right of;behind;near,
group_0/000003,6,11,1.624807,0.576422,0,0,0,to the right of;in front of,
group_0/000003,6,12,1.357647,0.515373,0,0,0,to the right of;in front of;near,
group_0/000003,7,0,1.245130,0.296853,0,0,0,to the right of;behind;near,
group_0/000003,7,1,2.659423,0.211990,0,0,0,to the right of;behind,
group_0/000003,7,2,3.019500,0.551704,0,0,0,to the right of;behind,
group_0/000003,7,3,0.835671,0.228836,0,0,0,to the left of;behind;near,
group_0/000003,7,4,0.856478,0.270501,0,0,0,to the left of;behind;near,
group_0/000003,7,5,1.523984,0.196926,0,0,0,to the right of;behind,
group_0/000003,7,6,1.352188,0.254287,0,0,0,to the left of;behind;near,
group_0/000003,7,8,1.028819,0.233636,0,0,0,to the left of;behind;near,
group_0/000003,7,9,0.000000,0.046142,0,1,1,on,on
group_0/000003,7,10,1.498586,0.696620,0,0,0,to the right of;behind,
group_0/000003,7,11,0.216240,0.338923,0,0,0,to the right of;in front of;near,
group_0/000003,7,12,0.339717,0.301872,0,0,0,to the right of;in front of;near,
group_0/000003,8,0,2.360816,0.391320,0,0,0,to the right of;behind,
group_0/000003,8,1,3.176994,0.330152,0,0,0,to the right of;behind,
group_0/000003,8,2,1.380283,0.510102,0,0,0,to the right of;behind,
group_0/000003,8,3,0.636753,0.226051,0,0,0,to the right of;behind;near,
group_0/000003,8,4,0.312589,0.225623,0,0,0,to the right of;behind;near,
group_0/000003,8,5,1.426779,0.250713,0,0,0,to the right of;behind,
group_0/000003,8,6,0.000000,0.052017,0,1,0,behind;near,behind
group_0/000003,8,7,1.028819,0.233636,0,0,0,to the right of;in front of;near,
group_0/000003,8,9,0.406463,0.220119,0,0,0,to the right of;in front of;near,
group_0/000003,8,10,0.511067,0.648046,0,0,0,to the right of;behind;near,
group_0/000003,8,11,1.406237,0.545952,0,0,0,to the right of;in front of,
group_0/000003,8,12,1.272367,0.481473,0,0,0,to the right of;in front of;near,
group_0/000003,9,0,0.650634,0.265517,0,0,0,to the right of;behind;near,
group_0/000003,9,1,0.718547,0.174756,0,0,0,to the right of;behind;near,
group_0/000003,9,2,1.405561,0.520649,0,0,0,to the right of;behind,
group_0/000003,9,3,0.000000,0.208719,0,0,0,to the left of;behind;near,
group_0/000003,9,4,0.000000,0.239165,0,0,0,to the left of;behind;near,
group_0/000003,9,5,0.210007,0.154114,0,0,0,to the right of;behind;near,
group_0/000003,9,6,0.842638,0.238472,0,0,0,to the left of;behind;near,
group_0/000003,9,7,0.000000,0.046142,0,1,1,under,under
group_0/000003,9,8,0.406463,0.220119,0,0,0,to the left of;behind;near,
group_0/000003,9,10,0.864641,0.663489,0,0,0,to the right of;behind;near,
group_0/000003,9,11,0.221992,0.374467,0,0,0,to the right of;in front of;near,
group_0/000003,9,12,0.390806,0.341589,0,0,0,in front of;near,
group_0/000003,10,0,0.184952,0.456350,0,0,0,to the right of;in front of;near,
group_0/000003,10,1,0.720129,0.550923,0,0,0,to the right of;in front of;near,
group_0/000003,10,2,0.000000,0.149679,0,1,1,to the left of;in front of;near,under
group_0/000003,10,3,0.883319,0.488500,0,0,0,to the left of;in front of;near,
group_0/000003,10,4,0.093862,0.442686,0,0,0,to the left of;in front of;near,
group_0/000003,10,5,0.423080,0.523688,0,0,0,to the left of;in front of;near,
group_0/000003,10,6,0.554870,0.604604,0,0,0,to the left of;in front of;near,
group_0/000003,10,7,1.498586,0.696620,0,0,0,to the left of;in front of,
group_0/000003,10,8,0.511067,0.648046,0,0,0,to the left of;in front of;near,
group_0/000003,10,9,0.864641,0.663489,0,0,0,to the left of;in front of;near,
group_0/000003,10,11,1.315547,0.997025,0,0,0,to the right of;in front of;near,
group_0/000003,10,12,1.541764,0.986639,0,0,0,to the left of;in front of,
group_0/000003,11,0,0.595277,0.554771,0,0,0,to the right of;behind;near,
group_0/000003,11,1,1.356891,0.476359,0,0,0,to the right of;behind;near,
group_0/000003,11,2,1.998235,0.855522,0,0,0,to the left of;behind,
group_0/000003,11,3,1.122691,0.547977,0,0,0,to the left of;behind;near,
group_0/000003,11,4,0.961833,0.601627,0,0,0,to the left of;behind;near,
group_0/000003,11,5,1.190540,0.509957,0,0,0,to the left of;behind;near,
group_0/000003,11,6,1.624807,0.576422,0,0,0,to the left of;behind,
group_0/000003,11,7,0.216240,0.338923,0,0,0,to the left of;behind;near,
group_0/000003,11,8,1.406237,0.545952,0,0,0,to the left of;behind,
group_0/000003,11,9,0.221992,0.374467,0,0,0,to the left of;behind;near,
group_0/000003,11,10,1.315547,0.997025,0,0,0,to the left of;behind;near,
group_0/000003,11,12,0.109859,0.100518,1,1,0,to the left of;in front of;near,near;to the left of
group_0/000003,12,0,1.129481,0.559046,0,0,0,to the right of;behind;near,
group_0/000003,12,1,2.062393,0.474207,0,0,0,to the right of;behind,
group_0/000003,12,2,2.526478,0.841221,0,0,0,to the right of;behind,
group_0/000003,12,3,1.220872,0.516162,0,0,0,to the left of;behind;near,
group_0/000003,12,4,1.142743,0.569732,0,0,0,to the left of;behind;near,
group_0/000003,12,5,1.595984,0.490231,0,0,0,to the right of;behind,
group_0/000003,12,6,1.357647,0.515373,0,0,0,to the left of;behind;near,
group_0/000003,12,7,0.339717,0.301872,0,0,0,to the left of;behind;near,
group_0/000003,12,8,1.272367,0.481473,0,0,0,to the left of;behind;near,
group_0/000003,12,9,0.390806,0.341589,0,0,0,behind;near,
group_0/000003,12,10,1.541764,0.986639,0,0,0,to the right of;behind,
group_0/000003,12,11,0.109859,0.100518,1,1,0,to the right of;behind;near,near;to the right of
